"","Entry","Group","Length","topMotifSum","canoSum","phosSum","KSum"
"12475","Q5TYW2","phos",823,1,0,1,10
"12476","Q5VSG8","phos",457,1,0,1,1
"12477","Q5VT66","phos",337,1,0,1,2
"12478","Q5VTE6","phos",544,2,0,2,2
"12479","Q5VTH9","phos",848,2,0,2,2
"12480","Q5VTQ0","phos",682,1,0,1,3
"12481","Q5VUR7","phos",823,1,0,1,10
"12482","Q5VVH5","phos",260,1,0,1,1
"12483","Q5VW22","phos",663,1,0,1,1
"12484","Q5VWI1","phos",586,1,0,1,2
"12485","Q5VYY2","phos",423,1,0,1,1
"12486","Q5VZK9","phos",1371,1,0,1,3
"12487","Q5W0B1","phos",726,1,0,1,2
"12488","Q5XG87","phos",772,2,0,2,3
"12489","Q5XG92","phos",561,1,0,1,2
"12490","Q5XLA6","phos",110,2,0,2,3
"12491","Q5XXA6","phos",986,2,0,2,3
"12492","Q63HK3","phos",967,4,0,4,2
"12493","Q63HK5","phos",1081,1,0,1,3
"12494","Q659A1","phos",982,1,0,1,3
"12495","Q68CJ6","phos",796,1,0,1,6
"12496","Q68CK6","phos",577,2,0,2,1
"12497","Q68CR7","phos",880,1,0,1,2
"12498","Q68D85","phos",454,1,0,1,1
"12499","Q68DD2","phos",849,2,0,2,1
"12500","Q69YH5","phos",1023,2,0,2,3
"12501","Q69YI7","phos",327,2,0,2,4
"12502","Q69YQ0","phos",1117,1,0,1,2
"12503","Q69YU3","phos",496,1,0,1,1
"12504","Q6B0B8","phos",471,1,0,1,1
"12505","Q6DKK2","phos",380,1,0,1,1
"12506","Q6DN12","phos",878,1,0,1,3
"12507","Q6FHJ7","phos",346,4,0,4,1
"12508","Q6GMV2","phos",418,1,0,1,1
"12509","Q6IF00","phos",324,1,0,1,1
"12510","Q6IMI6","phos",304,1,0,1,2
"12511","Q6IQ16","phos",392,2,0,2,1
"12512","Q6IS24","phos",598,2,0,2,1
"12513","Q6MZM0","phos",1159,2,0,2,3
"12514","Q6N043","phos",979,1,0,1,5
"12515","Q6NSI8","phos",718,2,0,2,6
"12516","Q6NT55","phos",531,2,0,2,1
"12517","Q6NT76","phos",420,1,0,1,2
"12518","Q6NTF7","phos",200,1,0,1,2
"12519","Q6NUJ1","phos",521,2,0,2,1
"12520","Q6NUK1","phos",477,1,0,1,1
"12521","Q6NVY1","phos",386,1,0,1,1
"12522","Q6NXG1","phos",681,1,0,1,3
"12523","Q6NXT6","phos",567,2,0,2,2
"12524","Q6P2M8","phos",343,2,0,2,1
"12525","Q6P3V2","phos",769,5,0,5,1
"12526","Q6P3X8","phos",592,1,0,1,2
"12527","Q6P461","phos",480,3,0,3,1
"12528","Q6P4F1","phos",479,2,0,2,3
"12529","Q6P4R8","phos",1299,5,0,5,6
"12530","Q6P589","phos",184,1,0,1,1
"12531","Q6P9A3","phos",640,3,0,3,2
"12532","Q6P9G0","phos",228,1,0,1,1
"12533","Q6PCE3","phos",622,1,0,1,2
"12534","Q6PEY2","phos",450,1,0,1,1
"12535","Q6PF06","phos",316,2,0,2,1
"12536","Q6PG37","phos",636,2,0,2,1
"12537","Q6PHW0","phos",289,1,0,1,1
"12538","Q6PID8","phos",442,1,0,1,1
"12539","Q6PIW4","phos",674,2,0,2,1
"12540","Q6PIY5","phos",440,1,0,1,1
"12541","Q6PIY7","phos",484,2,0,2,3
"12542","Q6PJE2","phos",187,1,0,1,1
"12543","Q6PJF5","phos",856,5,0,5,1
"12544","Q6PJG2","phos",1045,1,0,1,3
"12545","Q6PML9","phos",568,2,0,2,4
"12546","Q6Q788","phos",366,3,0,3,1
"12547","Q6S5L8","phos",630,2,0,2,1
"12548","Q6SJ93","phos",734,1,0,1,1
"12549","Q6T4R5","phos",1651,1,0,1,2
"12550","Q6UB28","phos",335,1,0,1,1
"12551","Q6UWM9","phos",527,1,0,1,3
"12552","Q6UWY0","phos",536,1,0,1,1
"12553","Q6UWZ7","phos",409,1,0,1,2
"12554","Q6UX41","phos",500,1,0,1,2
"12555","Q6UXY8","phos",1006,3,0,3,3
"12556","Q6UXZ4","phos",953,1,0,1,3
"12557","Q6V0L0","phos",522,1,0,1,1
"12558","Q6V1P9","phos",2916,8,0,8,1
"12559","Q6W3E5","phos",623,1,0,1,3
"12560","Q6WBX8","phos",426,1,0,1,2
"12561","Q6X784","phos",338,1,0,1,2
"12562","Q6XE38","phos",83,1,0,1,1
"12563","Q6Y2X3","phos",702,2,0,2,1
"12564","Q6YBV0","phos",504,2,0,2,1
"12565","Q6ZMG9","phos",384,1,0,1,2
"12566","Q6ZMI3","phos",551,1,0,1,1
"12567","Q6ZMV5","phos",832,1,0,1,3
"12568","Q6ZMY3","phos",1216,1,0,1,1
"12569","Q6ZN16","phos",1313,1,0,1,3
"12570","Q6ZN19","phos",808,3,0,3,1
"12571","Q6ZN54","phos",512,2,0,2,1
"12572","Q6ZNG0","phos",422,2,0,2,1
"12573","Q6ZNI0","phos",430,1,0,1,1
"12574","Q6ZQY2","phos",392,2,0,2,2
"12575","Q6ZRP7","phos",698,2,0,2,2
"12576","Q6ZSC3","phos",357,1,0,1,8
"12577","Q6ZSZ6","phos",1077,2,0,2,1
"12578","Q6ZU67","phos",534,2,0,2,1
"12579","Q6ZU69","phos",1335,3,0,3,1
"12580","Q6ZV50","phos",586,3,0,3,1
"12581","Q6ZVC0","phos",841,1,0,1,1
"12582","Q6ZVH7","phos",1005,1,0,1,1
"12583","Q6ZWI9","phos",263,1,0,1,1
"12584","Q6ZWK6","phos",438,1,0,1,2
"12585","Q70E73","phos",1250,3,0,3,1
"12586","Q70EK9","phos",711,2,0,2,1
"12587","Q70SY1","phos",520,1,0,1,4
"12588","Q70UQ0","phos",350,2,0,2,2
"12589","Q70Z44","phos",454,1,0,1,1
"12590","Q712K3","phos",238,1,0,1,1
"12591","Q71RS6","phos",500,2,0,2,1
"12592","Q71U36","phos",451,1,0,1,1
"12593","Q75V66","phos",913,1,0,1,4
"12594","Q75WM6","phos",255,1,0,1,2
"12595","Q7KZI7","phos",788,1,0,1,4
"12596","Q7L190","phos",304,3,0,3,2
"12597","Q7L2H7","phos",374,2,0,2,1
"12598","Q7L311","phos",632,1,0,1,2
"12599","Q7L4I2","phos",434,1,0,1,2
"12600","Q7L592","phos",441,1,0,1,1
"12601","Q7L8L6","phos",764,1,0,1,1
"12602","Q7RTR2","phos",1065,1,0,1,1
"12603","Q7RTY7","phos",1134,3,0,3,3
"12604","Q7RTZ1","phos",564,4,0,4,2
"12605","Q7Z2D5","phos",763,4,0,4,1
"12606","Q7Z2F6","phos",126,1,0,1,1
"12607","Q7Z2W7","phos",1104,2,0,2,1
"12608","Q7Z2W9","phos",205,1,0,1,3
"12609","Q7Z340","phos",670,5,0,5,1
"12610","Q7Z3E1","phos",657,2,0,2,2
"12611","Q7Z3G6","phos",844,1,0,1,1
"12612","Q7Z3S7","phos",1137,1,0,1,1
"12613","Q7Z3Y7","phos",464,1,0,1,2
"12614","Q7Z3Y8","phos",459,1,0,1,1
"12615","Q7Z3Z0","phos",450,2,0,2,2
"12616","Q7Z422","phos",152,1,0,1,3
"12617","Q7Z429","phos",371,1,0,1,1
"12618","Q7Z4B0","phos",112,1,0,1,1
"12619","Q7Z4J2","phos",308,1,0,1,1
"12620","Q7Z4L9","phos",355,1,0,1,2
"12621","Q7Z4N2","phos",1603,4,0,4,9
"12622","Q7Z4T8","phos",443,1,0,1,2
"12623","Q7Z589","phos",1322,7,0,7,1
"12624","Q7Z5L4","phos",167,3,0,3,1
"12625","Q7Z5M8","phos",362,1,0,1,4
"12626","Q7Z5P9","phos",8384,3,0,3,2
"12627","Q7Z5V6","phos",425,1,0,1,1
"12628","Q7Z624","phos",323,1,0,1,1
"12629","Q7Z699","phos",444,1,0,1,2
"12630","Q7Z6J8","phos",389,2,0,2,2
"12631","Q7Z6K1","phos",395,2,0,2,1
"12632","Q7Z739","phos",585,1,0,1,2
"12633","Q7Z7A4","phos",578,1,0,1,4
"12634","Q7Z7B1","phos",504,1,0,1,2
"12635","Q7Z7L7","phos",766,2,0,2,3
"12636","Q7Z7L8","phos",435,4,0,4,1
"12637","Q86SJ6","phos",1040,3,0,3,1
"12638","Q86TX2","phos",421,1,0,1,1
"12639","Q86TY3","phos",774,1,0,1,2
"12640","Q86U17","phos",422,2,0,2,2
"12641","Q86UD0","phos",394,1,0,1,1
"12642","Q86UE4","phos",582,1,0,1,1
"12643","Q86UF2","phos",777,1,0,1,1
"12644","Q86UG4","phos",719,1,0,1,2
"12645","Q86UR5","phos",1692,2,0,2,3
"12646","Q86UX6","phos",486,1,0,1,1
"12647","Q86V20","phos",835,3,0,3,1
"12648","Q86V25","phos",355,1,0,1,1
"12649","Q86V35","phos",215,3,0,3,1
"12650","Q86V42","phos",546,2,0,2,1
"12651","Q86V97","phos",674,2,0,2,1
"12652","Q86VF7","phos",1730,1,0,1,2
"12653","Q86VH4","phos",590,2,0,2,1
"12654","Q86W56","phos",976,1,0,1,1
"12655","Q86W74","phos",232,1,0,1,2
"12656","Q86WP2","phos",473,1,0,1,1
"12657","Q86WQ0","phos",139,1,0,1,1
"12658","Q86WS4","phos",652,2,0,2,1
"12659","Q86X24","phos",394,1,0,1,3
"12660","Q86XJ1","phos",694,1,0,1,1
"12661","Q86XL3","phos",938,1,0,1,2
"12662","Q86XP3","phos",938,2,0,2,5
"12663","Q86XU0","phos",584,1,0,1,1
"12664","Q86XW9","phos",330,2,0,2,1
"12665","Q86Y91","phos",864,1,0,1,2
"12666","Q86Y97","phos",462,1,0,1,1
"12667","Q86YE8","phos",665,2,0,2,2
"12668","Q86YJ7","phos",626,1,0,1,2
"12669","Q86YN6","phos",1023,2,0,2,3
"12670","Q86YS7","phos",1000,3,0,3,1
"12671","Q86YZ3","phos",2850,1,0,1,1
"12672","Q8IU81","phos",584,1,0,1,3
"12673","Q8IUE0","phos",185,1,0,1,1
"12674","Q8IUQ0","phos",354,1,0,1,1
"12675","Q8IUX7","phos",1158,2,0,2,1
"12676","Q8IV13","phos",435,1,0,1,2
"12677","Q8IV20","phos",430,2,0,2,1
"12678","Q8IV48","phos",349,1,0,1,4
"12679","Q8IV61","phos",690,2,0,2,1
"12680","Q8IV77","phos",575,1,0,1,1
"12681","Q8IVC4","phos",421,1,0,1,1
"12682","Q8IW92","phos",636,1,0,1,2
"12683","Q8IWD5","phos",586,1,0,1,1
"12684","Q8IWE4","phos",304,1,0,1,1
"12685","Q8IWF9","phos",413,2,0,2,4
"12686","Q8IWP9","phos",274,1,0,1,1
"12687","Q8IWR0","phos",971,1,0,1,3
"12688","Q8IWX5","phos",399,3,0,3,3
"12689","Q8IWZ4","phos",208,1,0,1,1
"12690","Q8IX94","phos",777,1,0,1,1
"12691","Q8IXQ6","phos",854,4,0,4,2
"12692","Q8IXR9","phos",622,1,0,1,1
"12693","Q8IXS8","phos",530,2,0,2,1
"12694","Q8IY45","phos",258,1,0,1,2
"12695","Q8IY51","phos",512,1,0,1,2
"12696","Q8IY84","phos",436,1,0,1,3
"12697","Q8IYM1","phos",358,1,0,1,1
"12698","Q8IYR2","phos",804,4,0,4,1
"12699","Q8IYS1","phos",436,2,0,2,1
"12700","Q8IYU2","phos",909,1,0,1,2
"12701","Q8IYU8","phos",434,3,0,3,3
"12702","Q8IZF7","phos",708,3,0,3,1
"12703","Q8IZL8","phos",1130,1,0,1,1
"12704","Q8N0Z6","phos",440,3,0,3,1
"12705","Q8N130","phos",599,1,0,1,1
"12706","Q8N139","phos",1617,1,0,1,3
"12707","Q8N184","phos",647,4,0,4,2
"12708","Q8N187","phos",725,2,0,2,3
"12709","Q8N1C3","phos",465,1,0,1,2
"12710","Q8N1G2","phos",835,2,0,2,2
"12711","Q8N2F6","phos",343,1,0,1,1
"12712","Q8N2K1","phos",259,1,0,1,1
"12713","Q8N2W9","phos",510,2,0,2,6
"12714","Q8N2Y8","phos",1516,2,0,2,1
"12715","Q8N323","phos",547,1,0,1,3
"12716","Q8N336","phos",334,2,0,2,3
"12717","Q8N393","phos",782,1,0,1,1
"12718","Q8N3J5","phos",372,1,0,1,2
"12719","Q8N414","phos",455,1,0,1,2
"12720","Q8N474","phos",314,2,0,2,6
"12721","Q8N4A0","phos",578,2,0,2,2
"12722","Q8N4B4","phos",442,3,0,3,1
"12723","Q8N511","phos",208,2,0,2,1
"12724","Q8N543","phos",542,4,0,4,1
"12725","Q8N5I3","phos",272,1,0,1,1
"12726","Q8N5I9","phos",185,2,0,2,2
"12727","Q8N5M1","phos",289,1,0,1,1
"12728","Q8N5P1","phos",291,1,0,1,3
"12729","Q8N5S9","phos",505,1,0,1,1
"12730","Q8N5U0","phos",333,1,0,1,3
"12731","Q8N5Y2","phos",521,2,0,2,1
"12732","Q8N608","phos",796,2,0,2,2
"12733","Q8N655","phos",1247,2,0,2,3
"12734","Q8N684","phos",471,1,0,1,1
"12735","Q8N695","phos",610,1,0,1,1
"12736","Q8N6C5","phos",1336,6,0,6,1
"12737","Q8N6Q1","phos",288,2,0,2,2
"12738","Q8N766","phos",993,2,0,2,1
"12739","Q8N7C3","phos",387,1,0,1,1
"12740","Q8N8K9","phos",716,1,0,1,4
"12741","Q8N8U2","phos",506,1,0,1,8
"12742","Q8N8Z8","phos",693,1,0,1,1
"12743","Q8N9F7","phos",314,1,0,1,1
"12744","Q8N9H8","phos",876,2,0,2,3
"12745","Q8N9I9","phos",347,2,0,2,1
"12746","Q8N9R6","phos",151,1,0,1,3
"12747","Q8N9R8","phos",606,1,0,1,2
"12748","Q8N9W6","phos",283,1,0,1,3
"12749","Q8N9W8","phos",422,1,0,1,1
"12750","Q8N9Y4","phos",354,2,0,2,1
"12751","Q8NA66","phos",436,2,0,2,2
"12752","Q8NA82","phos",808,1,0,1,1
"12753","Q8NAP8","phos",495,1,0,1,1
"12754","Q8NAT1","phos",580,4,0,4,2
"12755","Q8NAV1","phos",312,2,0,2,1
"12756","Q8NAX2","phos",398,1,0,1,1
"12757","Q8NBJ5","phos",622,1,0,1,1
"12758","Q8NBN3","phos",555,2,0,2,2
"12759","Q8NBN7","phos",331,1,0,1,1
"12760","Q8NBP7","phos",692,2,0,2,1
"12761","Q8NC42","phos",400,1,0,1,3
"12762","Q8NCE2","phos",650,2,0,2,1
"12763","Q8NCG5","phos",386,1,0,1,2
"12764","Q8NCH0","phos",376,2,0,2,1
"12765","Q8NCI6","phos",653,2,0,2,1
"12766","Q8NCT3","phos",520,1,0,1,3
"12767","Q8ND23","phos",1372,1,0,1,2
"12768","Q8ND71","phos",665,1,0,1,4
"12769","Q8NDX1","phos",1056,4,0,4,1
"12770","Q8NDZ2","phos",872,4,0,4,2
"12771","Q8NE28","phos",680,2,0,2,1
"12772","Q8NE63","phos",616,4,0,4,1
"12773","Q8NE79","phos",360,1,0,1,1
"12774","Q8NE86","phos",351,2,0,2,3
"12775","Q8NEG5","phos",633,1,0,1,1
"12776","Q8NEG7","phos",585,4,0,4,1
"12777","Q8NEL9","phos",900,2,0,2,1
"12778","Q8NEM1","phos",530,3,0,3,1
"12779","Q8NEP9","phos",628,2,0,2,1
"12780","Q8NER1","phos",839,2,0,2,2
"12781","Q8NEY8","phos",458,2,0,2,2
"12782","Q8NFD5","phos",2236,2,0,2,1
"12783","Q8NFQ6","phos",507,2,0,2,2
"12784","Q8NG08","phos",1087,4,0,4,3
"12785","Q8NG66","phos",645,2,0,2,2
"12786","Q8NGA4","phos",272,1,0,1,1
"12787","Q8NGB9","phos",312,1,0,1,1
"12788","Q8NGC7","phos",330,1,0,1,1
"12789","Q8NGX2","phos",323,1,0,1,1
"12790","Q8NGY6","phos",317,1,0,1,1
"12791","Q8NH63","phos",302,1,0,1,1
"12792","Q8NHS0","phos",232,1,0,1,2
"12793","Q8NHY2","phos",731,1,0,1,1
"12794","Q8NI36","phos",951,3,0,3,3
"12795","Q8NI51","phos",663,2,0,2,2
"12796","Q8TAA5","phos",225,1,0,1,1
"12797","Q8TAD8","phos",396,1,0,1,1
"12798","Q8TAE6","phos",165,1,0,1,1
"12799","Q8TAP6","phos",659,1,0,1,1
"12800","Q8TAQ2","phos",1214,2,0,2,5
"12801","Q8TAS1","phos",419,2,0,2,1
"12802","Q8TAU0","phos",364,1,0,1,1
"12803","Q8TAV4","phos",291,2,0,2,4
"12804","Q8TAW3","phos",534,3,0,3,1
"12805","Q8TAY7","phos",271,1,0,1,1
"12806","Q8TB69","phos",540,3,0,3,1
"12807","Q8TBB1","phos",728,2,0,2,1
"12808","Q8TBP0","phos",767,4,0,4,1
"12809","Q8TBX8","phos",421,2,0,2,5
"12810","Q8TC07","phos",691,1,0,1,3
"12811","Q8TC59","phos",973,5,0,5,1
"12812","Q8TCI5","phos",191,1,0,1,1
"12813","Q8TCQ1","phos",289,1,0,1,1
"12814","Q8TCU5","phos",1115,1,0,1,1
"12815","Q8TD08","phos",544,1,0,1,1
"12816","Q8TDB6","phos",740,2,0,2,5
"12817","Q8TDD1","phos",881,4,0,4,1
"12818","Q8TDG2","phos",376,1,0,1,1
"12819","Q8TDG4","phos",1101,2,0,2,5
"12820","Q8TDW7","phos",4589,4,0,4,10
"12821","Q8TDX9","phos",2849,3,0,3,1
"12822","Q8TDY3","phos",377,1,0,1,2
"12823","Q8TE59","phos",1207,3,0,3,1
"12824","Q8TE60","phos",1221,3,0,3,1
"12825","Q8TE76","phos",937,3,0,3,3
"12826","Q8TEB7","phos",428,3,0,3,1
"12827","Q8TEQ6","phos",1508,2,0,2,1
"12828","Q8TEU8","phos",576,1,0,1,1
"12829","Q8TEY5","phos",395,1,0,1,1
"12830","Q8TF62","phos",1192,4,0,4,5
"12831","Q8TF64","phos",312,1,0,1,1
"12832","Q8TF71","phos",515,1,0,1,1
"12833","Q8WU67","phos",409,2,0,2,1
"12834","Q8WU76","phos",684,2,0,2,1
"12835","Q8WUF8","phos",416,1,0,1,1
"12836","Q8WUI4","phos",952,1,0,1,1
"12837","Q8WUM9","phos",679,1,0,1,1
"12838","Q8WUN7","phos",234,1,0,1,2
"12839","Q8WV22","phos",266,1,0,1,1
"12840","Q8WV83","phos",523,1,0,1,1
"12841","Q8WVV4","phos",589,5,0,5,2
"12842","Q8WVZ9","phos",684,2,0,2,1
"12843","Q8WW01","phos",171,1,0,1,1
"12844","Q8WWH5","phos",349,1,0,1,2
"12845","Q8WWV3","phos",396,3,0,3,2
"12846","Q8WXD2","phos",468,1,0,1,1
"12847","Q8WXD5","phos",167,1,0,1,2
"12848","Q8WXF7","phos",558,2,0,2,3
"12849","Q8WXG1","phos",361,1,0,1,1
"12850","Q8WXH2","phos",748,1,0,1,1
"12851","Q8WXI3","phos",467,1,0,1,2
"12852","Q8WXI4","phos",607,1,0,1,2
"12853","Q8WXI9","phos",593,1,0,1,1
"12854","Q8WXX5","phos",260,2,0,2,1
"12855","Q8WYK1","phos",1306,2,0,2,1
"12856","Q8WYL5","phos",1049,1,0,1,9
"12857","Q8WYN3","phos",585,1,0,1,3
"12858","Q8WYP3","phos",895,1,0,1,1
"12859","Q8WYQ9","phos",949,1,0,1,2
"12860","Q8WZ64","phos",1704,6,0,6,5
"12861","Q92499","phos",740,4,0,4,4
"12862","Q92519","phos",343,1,0,1,2
"12863","Q92527","phos",254,1,0,1,2
"12864","Q92545","phos",1883,3,0,3,2
"12865","Q92560","phos",729,1,0,1,3
"12866","Q92562","phos",907,2,0,2,1
"12867","Q92570","phos",626,2,0,2,2
"12868","Q92599","phos",483,2,0,2,4
"12869","Q92615","phos",738,2,0,2,2
"12870","Q92616","phos",2671,5,0,5,5
"12871","Q92623","phos",222,1,0,1,2
"12872","Q92625","phos",1134,1,0,1,2
"12873","Q92729","phos",1446,1,0,1,2
"12874","Q92738","phos",828,2,0,2,1
"12875","Q92772","phos",493,2,0,2,1
"12876","Q92785","phos",391,1,0,1,2
"12877","Q92824","phos",1860,1,0,1,2
"12878","Q92828","phos",525,1,0,1,1
"12879","Q92845","phos",792,2,0,2,2
"12880","Q92871","phos",262,3,0,3,4
"12881","Q92900","phos",1129,2,0,2,3
"12882","Q92903","phos",461,1,0,1,2
"12883","Q92954","phos",1404,1,0,1,1
"12884","Q92993","phos",513,1,0,1,3
"12885","Q92995","phos",863,1,0,1,1
"12886","Q93086","phos",422,1,0,1,1
"12887","Q93097","phos",391,1,0,1,3
"12888","Q969S9","phos",779,1,0,1,3
"12889","Q96AA3","phos",541,5,0,5,1
"12890","Q96AY2","phos",570,2,0,2,1
"12891","Q96BJ3","phos",306,3,0,3,2
"12892","Q96BN8","phos",352,1,0,1,1
"12893","Q96BQ1","phos",224,1,0,1,1
"12894","Q96BR9","phos",441,1,0,1,1
"12895","Q96BW5","phos",349,1,0,1,2
"12896","Q96C90","phos",147,2,0,2,1
"12897","Q96C92","phos",435,2,0,2,1
"12898","Q96CB8","phos",462,2,0,2,2
"12899","Q96CB9","phos",384,1,0,1,2
"12900","Q96CU9","phos",486,1,0,1,1
"12901","Q96D21","phos",266,1,0,1,1
"12902","Q96DD0","phos",335,1,0,1,4
"12903","Q96DP5","phos",389,2,0,2,2
"12904","Q96DX5","phos",294,1,0,1,1
"12905","Q96E52","phos",524,1,0,1,2
"12906","Q96EB6","phos",747,2,0,2,1
"12907","Q96EE3","phos",360,1,0,1,1
"12908","Q96ER9","phos",411,1,0,1,1
"12909","Q96F85","phos",164,1,0,1,2
"12910","Q96FA7","phos",236,1,0,1,2
"12911","Q96FE5","phos",620,1,0,1,1
"12912","Q96FF7","phos",219,1,0,1,1
"12913","Q96FM1","phos",320,1,0,1,1
"12914","Q96FV9","phos",657,1,0,1,1
"12915","Q96G23","phos",380,1,0,1,4
"12916","Q96G46","phos",650,1,0,1,3
"12917","Q96GA3","phos",475,3,0,3,7
"12918","Q96GE6","phos",196,1,0,1,1
"12919","Q96GW9","phos",593,1,0,1,2
"12920","Q96HE9","phos",360,3,0,3,1
"12921","Q96HI0","phos",755,2,0,2,2
"12922","Q96HQ0","phos",510,4,0,4,1
"12923","Q96IZ5","phos",413,5,0,5,1
"12924","Q96JA1","phos",1093,1,0,1,1
"12925","Q96JC9","phos",268,1,0,1,1
"12926","Q96JG9","phos",3925,4,0,4,2
"12927","Q96JN0","phos",433,1,0,1,1
"12928","Q96K76","phos",1375,2,0,2,2
"12929","Q96KE9","phos",485,1,0,1,1
"12930","Q96KM6","phos",892,1,0,1,2
"12931","Q96KP4","phos",475,1,0,1,1
"12932","Q96KR4","phos",655,2,0,2,2
"12933","Q96LI6","phos",401,4,0,4,2
"12934","Q96LM1","phos",132,1,0,1,1
"12935","Q96LR7","phos",162,1,0,1,1
"12936","Q96LT9","phos",517,3,0,3,1
"12937","Q96LW1","phos",612,3,0,3,2
"12938","Q96LW4","phos",560,1,0,1,2
"12939","Q96M96","phos",766,4,0,4,1
"12940","Q96MM6","phos",686,3,0,3,1
"12941","Q96MW7","phos",591,1,0,1,5
"12942","Q96MX6","phos",357,1,0,1,1
"12943","Q96MY7","phos",647,1,0,1,3
"12944","Q96N03","phos",204,1,0,1,1
"12945","Q96N22","phos",645,2,0,2,1
"12946","Q96N38","phos",554,1,0,1,1
"12947","Q96N58","phos",590,1,0,1,1
"12948","Q96N96","phos",652,3,0,3,4
"12949","Q96ND0","phos",272,1,0,1,1
"12950","Q96NG3","phos",672,2,0,2,5
"12951","Q96NK8","phos",337,2,0,2,2
"12952","Q96NL0","phos",473,3,0,3,1
"12953","Q96NT5","phos",459,1,0,1,1
"12954","Q96NU7","phos",426,1,0,1,1
"12955","Q96P31","phos",734,1,0,1,1
"12956","Q96P44","phos",957,1,0,1,2
"12957","Q96P63","phos",405,1,0,1,3
"12958","Q96P64","phos",663,1,0,1,1
"12959","Q96PE7","phos",176,1,0,1,1
"12960","Q96PF1","phos",710,1,0,1,2
"12961","Q96PN7","phos",1200,1,0,1,1
"12962","Q96PP4","phos",275,2,0,2,1
"12963","Q96PQ6","phos",595,2,0,2,1
"12964","Q96PU8","phos",341,1,0,1,1
"12965","Q96PV0","phos",1343,4,0,4,2
"12966","Q96Q07","phos",612,1,0,1,1
"12967","Q96Q11","phos",434,1,0,1,5
"12968","Q96Q27","phos",587,1,0,1,1
"12969","Q96QH2","phos",718,3,0,3,4
"12970","Q96QZ0","phos",392,1,0,1,1
"12971","Q96RD9","phos",977,1,0,1,1
"12972","Q96RN1","phos",970,1,0,1,1
"12973","Q96RS0","phos",853,3,0,3,2
"12974","Q96RS6","phos",583,1,0,1,2
"12975","Q96S38","phos",1066,1,0,1,3
"12976","Q96SF7","phos",602,1,0,1,1
"12977","Q96SK2","phos",561,1,0,1,1
"12978","Q96SK3","phos",696,1,0,1,1
"12979","Q96T88","phos",793,1,0,1,3
"12980","Q99435","phos",816,1,0,1,1
"12981","Q99471","phos",154,1,0,1,2
"12982","Q99518","phos",471,2,0,2,2
"12983","Q99523","phos",831,1,0,1,4
"12984","Q99569","phos",1192,2,0,2,2
"12985","Q99572","phos",595,1,0,1,1
"12986","Q99598","phos",290,1,0,1,1
"12987","Q99614","phos",292,1,0,1,2
"12988","Q99650","phos",979,1,0,1,2
"12989","Q99653","phos",195,1,0,1,1
"12990","Q99712","phos",375,2,0,2,1
"12991","Q99755","phos",562,2,0,2,1
"12992","Q99807","phos",217,2,0,2,1
"12993","Q99816","phos",390,1,0,1,1
"12994","Q99865","phos",258,1,0,1,1
"12995","Q99928","phos",467,1,0,1,1
"12996","Q99952","phos",460,3,0,3,1
"12997","Q99985","phos",751,1,0,1,3
"12998","Q99999","phos",423,1,0,1,1
"12999","Q9BPV8","phos",354,1,0,1,1
"13000","Q9BPX6","phos",476,5,0,5,1
"13001","Q9BPY3","phos",351,1,0,1,2
"13002","Q9BPZ2","phos",258,1,0,1,1
"13003","Q9BQ50","phos",279,2,0,2,1
"13004","Q9BQE3","phos",449,2,0,2,1
"13005","Q9BQI5","phos",828,2,0,2,3
"13006","Q9BQN1","phos",747,2,0,2,1
"13007","Q9BR11","phos",485,1,0,1,1
"13008","Q9BRG1","phos",176,1,0,1,1
"13009","Q9BSJ8","phos",1104,2,0,2,2
"13010","Q9BSK4","phos",669,1,0,1,2
"13011","Q9BSL1","phos",405,2,0,2,5
"13012","Q9BSM1","phos",259,2,0,2,4
"13013","Q9BTC8","phos",594,3,0,3,1
"13014","Q9BTE3","phos",642,3,0,3,2
"13015","Q9BTE6","phos",412,1,0,1,2
"13016","Q9BUP0","phos",239,1,0,1,1
"13017","Q9BV57","phos",179,1,0,1,1
"13018","Q9BVK2","phos",526,2,0,2,1
"13019","Q9BVS5","phos",477,1,0,1,1
"13020","Q9BW62","phos",490,1,0,1,3
"13021","Q9BW71","phos",556,1,0,1,1
"13022","Q9BWF2","phos",469,4,0,4,4
"13023","Q9BWH6","phos",1393,5,0,5,2
"13024","Q9BWM7","phos",321,1,0,1,2
"13025","Q9BWX1","phos",381,1,0,1,1
"13026","Q9BXB1","phos",951,2,0,2,2
"13027","Q9BXB5","phos",764,2,0,2,1
"13028","Q9BXI3","phos",368,1,0,1,1
"13029","Q9BXJ5","phos",285,1,0,1,3
"13030","Q9BXM7","phos",581,1,0,1,1
"13031","Q9BXN1","phos",380,1,0,1,2
"13032","Q9BXP2","phos",914,2,0,2,1
"13033","Q9BXR6","phos",569,1,0,1,1
"13034","Q9BXS5","phos",423,3,0,3,1
"13035","Q9BXS9","phos",759,4,0,4,1
"13036","Q9BXT4","phos",1180,3,0,3,1
"13037","Q9BY27","phos",220,1,0,1,1
"13038","Q9BY41","phos",377,1,0,1,1
"13039","Q9BYG3","phos",293,1,0,1,5
"13040","Q9BYT9","phos",981,2,0,2,4
"13041","Q9BYV6","phos",548,1,0,1,1
"13042","Q9BZ19","phos",345,1,0,1,1
"13043","Q9BZ68","phos",369,1,0,1,1
"13044","Q9BZ71","phos",974,2,0,2,2
