Call:,,,,
lm(formula = log(topMotifSum) ~ Length),,,,
Residuals:,,,,
Min,1Q,Median,3Q,Max
Q96M83,1385,3,0.332436486,
Q96M89,665,6,1.348568716,
Q96M91,514,6,1.416305858,
Q96M93,576,2,0.289880968,
Q96M95,316,1,-0.286632723,
Q96MC2,740,6,1.31492444,
Q96MC5,204,3,0.862221685,
Q96ME1,805,5,1.10344451,
Q96ME7,567,1,-0.3992289,
Q96MH7,638,3,0.667533474,
Q96MI9,1066,3,0.475536806,
Q96MK2,946,3,0.529367648,
Q96MN2,994,3,0.507835311,
Q96MN5,208,1,-0.238184965,
Q96MP5,696,2,0.236050126,
Q96MR6,1250,9,1.491608471,
Q96MT3,831,3,0.580955538,
Q96MT7,982,2,0.107753287,
Q96MT8,703,7,1.485672962,
Q96N23,3096,4,-0.147419524,
Q96N46,770,3,0.608319549,
Q96N67,2140,3,-0.006249225,
Q96N76,676,3,0.650487041,
Q96NA8,513,2,0.31814216,
Q96NE9,622,2,0.269245812,
Q96NH3,1257,1,-0.708756238,
Q96NJ5,620,1,-0.423004188,
Q96NL6,688,5,1.155929581,
Q96NR3,888,1,-0.543226401,
Q96NU0,1288,1,-0.722662539,
Q96NW7,1537,3,0.264250753,
Q96P16,312,1,-0.284838361,
Q96P20,1036,4,0.776676589,
Q96P50,834,2,0.174144659,
Q96P70,1041,3,0.486751565,
Q96PB7,478,2,0.333842822,
Q96PC2,410,1,-0.328800215,
Q96PC3,154,1,-0.213961087,
Q96PC5,1412,1,-0.778287742,
Q96PD7,388,1,-0.318931228,
Q96PE1,1338,1,-0.745092056,
Q96PE2,2063,4,0.315974304,
Q96PE3,977,7,1.362759208,
Q96PN6,1610,2,-0.17396145,
Q96PN8,268,1,-0.265100386,
Q96PQ0,1159,1,-0.664794384,
Q96PQ7,755,1,-0.483563885,
Q96PU4,802,1,-0.504647631,
Q96PU5,975,2,0.11089342,
Q96PV6,779,2,0.198817128,
Q96PX6,553,2,0.300198546,
Q96PX9,1271,4,0.671257858,
Q96PY5,1086,4,0.754247072,
Q96PY6,1258,5,0.900233084,
Q96PZ7,3565,3,-0.645490468,
Q96Q05,1148,2,0.03328729,
Q96Q15,3661,11,0.610727842,
Q96Q35,445,1,-0.344500877,
Q96Q42,1657,1,-0.888192377,
Q96Q89,1820,11,1.43658267,
Q96Q91,983,2,0.107304697,
Q96QB1,1528,3,0.268288066,
Q96QC0,940,2,0.126594082,
Q96QD5,511,3,0.724504448,
Q96QE3,1844,3,0.126533517,
Q96QF0,476,4,1.027887183,
Q96QK1,796,3,0.5966562,
Q96QT4,1865,6,0.8102603,
Q96QT6,1004,5,1.014175032,
Q96QU1,1955,2,-0.328725119,
Q96QU8,1125,1,-0.649542313,
Q96QZ7,1491,2,-0.120579199,
Q96R06,1193,4,0.706247905,
Q96RG2,1323,4,0.64793116,
Q96RK0,1608,1,-0.86621145,
Q96RL1,719,1,-0.467414632,
Q96RL7,3174,7,0.377206217,
Q96RN5,788,1,-0.498367366,
Q96RR1,684,1,-0.45171397,
Q96RT1,1412,3,0.320324547,
Q96RT6,745,1,-0.479077981,
Q96RT7,1819,4,0.425430348,
Q96RT8,1024,1,-0.604234688,
Q96RV3,2341,2,-0.501880993,
Q96RW7,5635,7,-0.726774624,
Q96RY5,1269,1,-0.714139323,
Q96S15,920,2,0.135565889,
Q96S65,589,4,0.977196474,
Q96S94,520,1,-0.378145153,
Q96SB3,815,2,0.182667875,
Q96SB8,1091,4,0.75200412,
Q96SE0,405,1,-0.326557264,
Q96SN8,1893,11,1.403835574,
Q96SR6,550,1,-0.391602864,
Q96ST3,1273,2,-0.022786503,
Q96ST8,783,6,1.295635055,
Q96T21,854,2,0.165172852,
Q96T23,1441,1,-0.791296862,
Q96T51,708,2,0.230667042,
Q96T58,3664,2,-1.095366021,
Q96T68,719,2,0.225732548,
Q96TA1,746,3,0.619085717,
Q96TA2,773,2,0.20150867,
Q96TC7,470,1,-0.355715636,
Q99081,682,3,0.647795499,
Q99250,2005,1,-1.044301817,
Q99259,594,1,-0.411340839,
Q99460,953,2,0.120762407,
Q99542,508,1,-0.372762069,
Q99549,860,1,-0.530665871,
Q99574,410,2,0.364346965,
Q99590,1463,3,0.297446439,
Q99592,522,4,1.007252027,
Q99613,913,1,-0.554441159,
Q99615,494,1,-0.366481804,
Q99624,504,1,-0.370967708,
Q99626,313,1,-0.285286952,
Q99633,342,1,-0.298296072,
Q99666,1765,6,0.855119335,
Q99676,751,1,-0.481769523,
Q99683,1374,3,0.33737098,
Q99698,3801,11,0.547925194,
Q99700,1313,1,-0.733877298,
Q99707,1265,3,0.386267328,
Q99708,897,3,0.551348575,
Q99715,3063,3,-0.420298115,
Q99741,560,1,-0.396088767,
Q99758,1704,1,-0.909276123,
Q99759,626,1,-0.42569573,
Q99784,485,2,0.330702689,
Q99797,713,1,-0.46472309,
Q99798,780,1,-0.494778643,
Q99805,663,1,-0.442293573,
Q99819,225,2,0.447336179,
Q99829,537,2,0.307375991,
Q99832,543,1,-0.388462731,
Q99871,368,2,0.38318776,
Q99973,2627,3,-0.224712724,
Q99983,421,1,-0.333734709,
Q99996,3911,27,1.396521849,
Q9BPX3,1015,3,0.498414914,
Q9BPX7,421,1,-0.333734709,
Q9BQ52,826,2,0.177733381,
Q9BQG0,1328,4,0.645688208,
Q9BQG2,462,1,-0.352126913,
Q9BQI3,630,4,0.95880427,
Q9BQI4,270,1,-0.265997567,
Q9BQI6,1058,3,0.479125529,
Q9BQK8,851,1,-0.526628558,
Q9BQS8,1478,8,1.271546837,
Q9BR77,488,4,1.022504099,
Q9BRC7,762,1,-0.486704017,
Q9BRJ2,306,1,-0.282146819,
Q9BRK4,669,4,0.941309246,
Q9BRQ6,235,3,0.848315384,
Q9BRT8,395,1,-0.32207136,
Q9BRY0,314,1,-0.285735542,
Q9BSC4,688,5,1.155929581,
Q9BSE4,406,1,-0.327005854,
Q9BSJ2,902,3,0.549105623,
Q9BSK1,485,2,0.330702689,
Q9BT17,334,1,-0.294707349,
Q9BT92,498,6,1.423483304,
Q9BTC0,2240,4,0.236573813,
Q9BTF0,503,1,-0.370519117,
Q9BTW9,1192,4,0.706696495,
Q9BU70,441,1,-0.342706516,
Q9BUB4,502,1,-0.370070527,
Q9BUL8,212,1,-0.239979327,
Q9BUZ4,470,2,0.337431545,
Q9BV10,488,1,-0.363790262,
Q9BV73,2442,31,2.193651406,
Q9BV94,578,3,0.694448895,
Q9BVA0,655,3,0.659907439,
Q9BVG3,475,2,0.335188593,
Q9BVG8,833,5,1.090883981,
Q9BVJ6,771,2,0.20240585,
Q9BVP2,549,4,0.995140088,
Q9BVQ7,753,4,0.903627657,
Q9BVR0,1158,3,0.434266495,
Q9BVS4,552,1,-0.392500044,
Q9BVV6,1533,4,0.553727187,
Q9BW11,206,2,0.455859396,
Q9BW19,673,1,-0.446779476,
Q9BW85,323,1,-0.289772855,
Q9BWC9,280,3,0.828128818,
Q9BWT1,371,1,-0.311305192,
Q9BWT3,736,1,-0.475040668,
Q9BWT7,1032,9,1.589401167,
Q9BWU0,796,3,0.5966562,
Q9BWU1,502,2,0.323076653,
Q9BWV3,514,2,0.317693569,
Q9BX10,602,1,-0.414929562,
Q9BX26,1530,6,0.960538066,
Q9BX63,1249,5,0.904270397,
Q9BX66,1292,1,-0.724456901,
Q9BX82,626,1,-0.42569573,
Q9BX84,2022,3,0.046684436,
Q9BX97,442,1,-0.343155106,
Q9BXC9,721,1,-0.468311813,
Q9BXF9,490,1,-0.364687443,
Q9BXJ9,866,3,0.565254876,
Q9BXL7,1154,1,-0.662551433,
Q9BXP8,1791,3,0.150308805,
Q9BXR3,956,2,0.119416636,
Q9BXR5,811,1,-0.508684944,
Q9BXT5,2789,2,-0.702849468,
Q9BXT6,1211,2,0.005026098,
Q9BXT8,1623,5,0.736497607,
Q9BXU0,123,2,0.493092395,
Q9BXU1,1019,5,1.007446176,
Q9BXU7,913,1,-0.554441159,
Q9BXW6,950,5,1.03839891,
Q9BXW9,1451,2,-0.102635585,
Q9BXX0,1053,6,1.174515661,
Q9BXX2,1392,5,0.840121977,
Q9BXY0,300,1,-0.279455277,
Q9BXY5,557,1,-0.394742996,
Q9BY07,1137,2,0.038221784,
Q9BY12,1400,4,0.613389703,
Q9BY15,652,2,0.255788102,
Q9BY44,585,2,0.285843655,
Q9BY77,421,1,-0.333734709,
Q9BY84,665,2,0.249956427,
Q9BY89,1806,2,-0.261885158,
Q9BYB0,1731,2,-0.228240882,
Q9BYC2,517,1,-0.376799382,
Q9BYC5,575,2,0.290329558,
Q9BYE2,586,1,-0.407752116,
Q9BYF1,805,1,-0.505993402,
Q9BYG8,508,1,-0.372762069,
Q9BYH8,718,1,-0.466966042,
Q9BYJ1,711,1,-0.463825909,
Q9BYJ4,488,1,-0.363790262,
Q9BYK8,2649,9,0.864030577,
Q9BYM8,510,2,0.319487931,
Q9BYP7,1800,6,0.839418673,
Q9BYT3,514,1,-0.375453611,
Q9BYW2,2564,1,-1.295063821,
Q9BYX2,928,2,0.131977166,
Q9BYX4,1025,2,0.088463902,
Q9BZ29,2069,4,0.313282762,
Q9BZ67,464,2,0.340123087,
Q9BZ72,1349,1,-0.75002655,
Q9BZ76,1288,1,-0.722662539,
Q9BZ95,1437,5,0.819935412,
Q9BZC7,2435,3,-0.138583377,
Q9BZD3,368,2,0.38318776,
Q9BZD4,464,1,-0.353024094,
Q9BZE2,481,1,-0.36065013,
Q9BZE4,634,2,0.263862728,
Q9BZF2,842,2,0.170555936,
Q9BZF3,934,2,0.129285624,
Q9BZF9,1416,11,1.617813169,
Q9BZJ0,848,7,1.420627362,
Q9BZL4,782,2,0.197471357,
Q9BZR9,551,1,-0.392051454,
Q9BZV1,441,7,1.603203633,
Q9BZV3,1241,4,0.684715568,
Q9BZW7,698,4,0.928300126,
Q9BZW8,370,1,-0.310856601,
Q9BZY9,425,2,0.35761811,
Q9BZZ5,524,2,0.313207666,
Q9C000,1473,3,0.292960536,
Q9C019,465,3,0.745139604,
Q9C029,511,2,0.31903934,
Q9C037,500,1,-0.369173346,
Q9C091,1923,4,0.378776952,
Q9C093,1822,12,1.522696866,
Q9C098,648,2,0.257582463,
Q9C099,1032,4,0.778470951,
Q9C0B2,1584,5,0.753992631,
Q9C0B6,783,1,-0.496124414,
Q9C0B7,1094,4,0.750658349,
Q9C0B9,1178,1,-0.673317601,
Q9C0C4,833,1,-0.518553932,
Q9C0C9,1292,2,-0.03130972,
Q9C0D0,580,1,-0.405060574,
Q9C0D2,2601,11,1.086233609,
Q9C0D4,1074,2,0.066482975,
Q9C0D5,1861,2,-0.286557627,
Q9C0D6,1143,3,0.44099535,
Q9C0D7,883,1,-0.540983449,
Q9C0F1,390,1,-0.319828408,
Q9C0G0,2248,1,-1.153309271,
Q9C0G6,4158,8,0.069324709,
Q9C0H9,1055,2,0.075006192,
Q9C0I3,900,2,0.144537696,
Q9C0J8,1336,1,-0.744194876,
Q9C0J9,482,2,0.33204846,
Q9C0K0,894,2,0.147229238,
Q9GZM8,345,3,0.798970446,
Q9GZR1,1112,1,-0.643710638,
Q9GZS0,605,2,0.276871848,
Q9GZU2,1588,1,-0.857239643,
Q9GZV1,360,1,-0.306370698,
Q9GZX5,532,2,0.309618943,
Q9GZY6,243,1,-0.253885627,
Q9GZZ9,404,1,-0.326108673,
Q9H040,489,2,0.328908328,
Q9H078,707,1,-0.462031548,
Q9H094,633,3,0.669776426,
Q9H0A6,362,1,-0.307267879,
Q9H0A9,340,2,0.39574829,
Q9H0E7,712,2,0.228872681,
Q9H0H5,632,4,0.957907089,
Q9H0I2,346,3,0.798521856,
Q9H0I3,377,2,0.379150447,
Q9H0I9,626,1,-0.42569573,
Q9H0J4,1663,8,1.188557623,
Q9H0J9,701,3,0.639272283,
Q9H0K1,926,2,0.132874347,
Q9H0K6,701,1,-0.459340006,
Q9H0M0,922,4,0.827815889,
Q9H0M4,648,1,-0.435564718,
Q9H0S4,455,1,-0.348986781,
Q9H0U4,201,1,-0.235044833,
Q9H0W7,228,1,-0.247156772,
Q9H0X9,879,2,0.153958093,
Q9H159,772,1,-0.491189921,
Q9H161,411,1,-0.329248806,
Q9H171,429,1,-0.337323432,
Q9H172,646,1,-0.434667537,
Q9H173,461,1,-0.351678323,
Q9H1B7,796,1,-0.501956089,
Q9H1D9,316,1,-0.286632723,
Q9H1H9,1805,7,0.991326401,
Q9H1I8,757,2,0.208686115,
Q9H1K0,784,5,1.112864908,
Q9H1M0,184,3,0.871193492,
Q9H201,632,3,0.670225017,
Q9H211,546,2,0.303338678,
Q9H221,673,1,-0.446779476,
Q9H223,541,2,0.30558163,
Q9H227,469,3,0.743345243,
Q9H251,3354,6,0.142309275,
Q9H254,2564,12,1.189842829,
Q9H257,536,3,0.71328969,
Q9H267,617,3,0.676953872,
Q9H270,941,4,0.819292672,
Q9H2D6,2365,3,-0.107182053,
Q9H2F9,335,2,0.397991241,
Q9H2G2,1235,5,0.910550662,
Q9H2G4,693,2,0.237395897,
Q9H2J7,730,1,-0.472349126,
Q9H2K2,1166,2,0.025212664,
Q9H2K8,898,4,0.838582057,
Q9H2P9,285,1,-0.272726422,
Q9H2S1,579,1,-0.404611984,
Q9H2S6,317,1,-0.287081313,
Q9H2U1,1008,4,0.789237119,
Q9H2U9,754,2,0.210031886,
Q9H2X6,1198,1,-0.682289408,
Q9H2X9,1139,1,-0.655822578,
Q9H2Y7,1883,5,0.619864117,
Q9H330,911,2,0.139603202,
Q9H336,500,1,-0.369173346,
Q9H361,631,2,0.265208499,
Q9H3C7,697,3,0.641066644,
Q9H3E2,840,2,0.171453116,
Q9H3M0,494,1,-0.366481804,
Q9H3R0,1056,1,-0.618589579,
Q9H3R5,247,1,-0.255679989,
Q9H3S7,1636,6,0.91298749,
Q9H3T2,930,1,-0.562067195,
Q9H3T3,888,2,0.14992078,
Q9H3U1,944,4,0.817946901,
Q9H3U7,446,2,0.348197713,
Q9H422,1215,1,-0.689915444,
Q9H444,224,2,0.44778477,
Q9H461,694,1,-0.456199874,
Q9H4A3,2382,5,0.396017535,
Q9H4A4,650,1,-0.436461898,
Q9H4E7,631,8,1.65150286,
Q9H4K7,406,1,-0.327005854,
Q9H4L5,887,2,0.15036937,
Q9H4L7,1026,2,0.088015312,
Q9H4M9,534,3,0.71418687,
Q9H501,851,1,-0.526628558,
Q9H553,416,1,-0.331491757,
Q9H582,1327,4,0.646136798,
Q9H583,2144,5,0.502782037,
Q9H5I5,2752,1,-1.379398806,
Q9H5J0,574,1,-0.402369032,
Q9H5L6,903,1,-0.549955256,
Q9H5N1,569,3,0.698486208,
Q9H6A0,471,1,-0.356164226,
Q9H6A9,2034,2,-0.364163757,
Q9H6B4,373,1,-0.312202372,
Q9H6F5,360,1,-0.306370698,
Q9H6L2,316,1,-0.286632723,
Q9H6L5,497,1,-0.367827575,
Q9H6N6,1097,11,1.76091349,
Q9H6R4,1146,4,0.727331651,
Q9H6S0,1430,3,0.31224992,
Q9H6S1,392,1,-0.320725589,
Q9H6S3,715,4,0.92067409,
Q9H6T3,665,2,0.249956427,
Q9H706,876,1,-0.537843317,
Q9H714,662,3,0.656767306,
Q9H799,3197,4,-0.192727149,
Q9H7D0,1870,2,-0.29059494,
Q9H7D7,661,2,0.251750788,
Q9H7E2,651,1,-0.436910489,
Q9H7L9,328,1,-0.292015807,
Q9H7N4,1312,1,-0.733428707,
Q9H7X0,242,1,-0.253437037,
Q9H808,572,1,-0.401471851,
Q9H813,350,1,-0.301884794,
Q9H814,394,1,-0.32162277,
Q9H816,532,1,-0.383528237,
Q9H845,621,2,0.269694402,
Q9H869,796,1,-0.501956089,
Q9H8H0,719,2,0.225732548,
Q9H8M2,597,1,-0.41268661,
Q9H8N7,513,2,0.31814216,
Q9H8Y5,726,1,-0.470554765,
Q9H900,591,1,-0.409995068,
Q9H930,580,1,-0.405060574,
Q9H974,415,1,-0.331043167,
Q9H9A5,744,1,-0.478629391,
Q9H9B1,1298,1,-0.727148443,
Q9H9C1,493,3,0.732579075,
Q9H9E3,785,3,0.601590694,
Q9H9H4,285,2,0.420420759,
Q9H9P8,463,1,-0.352575504,
Q9H9Q4,299,1,-0.279006687,
Q9H9S4,337,4,1.090241241,
Q9H9Y6,1135,2,0.039118964,
Q9HAC8,227,1,-0.246708182,
Q9HAD4,459,3,0.747831146,
Q9HAH1,456,1,-0.349435371,
Q9HAQ2,790,5,1.110173366,
Q9HAR2,1447,1,-0.793988404,
Q9HAU4,748,2,0.212723428,
Q9HAU5,1272,1,-0.715485094,
Q9HAV7,217,1,-0.242222278,
Q9HAW0,419,2,0.360309652,
Q9HAW4,1339,2,-0.052393466,
Q9HB29,575,1,-0.402817622,
Q9HB55,503,1,-0.370519117,
Q9HB58,689,4,0.932337439,
Q9HB63,628,1,-0.426592911,
Q9HB96,536,1,-0.385322599,
Q9HBF4,777,4,0.892861489,
Q9HBG6,1241,2,-0.008431612,
Q9HBJ7,922,2,0.134668708,
Q9HBW1,653,1,-0.437807669,
Q9HBX9,757,1,-0.484461065,
Q9HC10,1997,2,-0.347565914,
Q9HC56,1237,1,-0.699784431,
Q9HC77,1338,7,1.200818093,
Q9HC78,741,3,0.621328669,
Q9HC96,672,1,-0.446330886,
Q9HC98,313,1,-0.285286952,
Q9HCB6,807,1,-0.506890583,
Q9HCC0,563,1,-0.397434538,
Q9HCC9,887,1,-0.54277781,
Q9HCD6,1990,2,-0.344425782,
Q9HCE0,2579,3,-0.203180387,
Q9HCE1,1003,2,0.09833289,
Q9HCF6,1732,1,-0.921836653,
Q9HCG8,908,2,0.140948973,
Q9HCH0,1330,1,-0.741503334,
Q9HCH3,593,1,-0.410892249,
Q9HCI6,787,1,-0.497918776,
Q9HCJ2,640,1,-0.431975995,
Q9HCK1,2354,5,0.408578064,
Q9HCK4,1378,1,-0.76303567,
Q9HCK8,2581,1,-1.302689857,
Q9HCM1,1747,2,-0.235418327,
Q9HCM2,1894,4,0.391786072,
Q9HCM3,1950,4,0.366665013,
Q9HCM4,733,1,-0.473694897,
Q9HCN3,771,2,0.20240585,
Q9HCR9,933,3,0.535199322,
Q9HCU4,2923,3,-0.357495466,
Q9HCX4,862,1,-0.531563052,
Q9HD33,250,2,0.436121421,
Q9HD67,2058,3,0.030535183,
Q9NP50,221,1,-0.24401664,
Q9NP59,571,1,-0.401023261,
Q9NP73,1137,2,0.038221784,
Q9NP74,551,2,0.301095726,
Q9NP80,782,1,-0.495675824,
Q9NP81,518,1,-0.377247973,
Q9NP85,383,1,-0.316688276,
Q9NPA8,101,2,0.502961382,
Q9NPE6,437,1,-0.340912155,
Q9NPF5,467,2,0.338777316,
Q9NPG1,666,1,-0.443639344,
Q9NPG3,1134,3,0.445032663,
Q9NPI1,651,4,0.949383872,
Q9NQ48,299,3,0.819605602,
Q9NQ66,1216,5,0.919073878,
Q9NQ75,786,2,0.195676995,
Q9NQ79,661,1,-0.441396392,
Q9NQ86,728,2,0.221695235,
Q9NQ90,1003,2,0.09833289,
Q9NQA5,729,2,0.221246645,
Q9NQC1,790,1,-0.499264547,
Q9NQC7,956,2,0.119416636,
Q9NQG5,326,2,0.402028554,
Q9NQI0,724,1,-0.469657584,
Q9NQL9,472,1,-0.356612817,
Q9NQT8,1826,6,0.827755324,
Q9NQU5,681,2,0.242778982,
Q9NQV5,511,2,0.31903934,
Q9NQV7,894,1,-0.545917943,
Q9NQW6,1124,3,0.449518566,
Q9NQW7,623,2,0.268797222,
Q9NQW8,809,1,-0.507787763,
Q9NQX4,1742,8,1.153118985,
Q9NR09,4857,7,-0.377771335,
Q9NR46,395,1,-0.32207136,
Q9NR48,2969,6,0.315016558,
Q9NR50,452,1,-0.34764101,
Q9NR81,526,2,0.312310485,
Q9NR82,932,1,-0.562964376,
Q9NRA8,985,2,0.106407516,
Q9NRC6,3674,11,0.604896168,
Q9NRC8,400,2,0.368832869,
Q9NRD8,1548,3,0.25931626,
Q9NRD9,1551,3,0.257970489,
Q9NRE2,1034,1,-0.608720591,
Q9NRH2,765,2,0.205097392,
Q9NRH3,451,4,1.039101942,
Q9NRJ7,776,1,-0.492984282,
Q9NRL2,1556,5,0.766553161,
Q9NRM2,450,3,0.75186846,
Q9NRM7,1088,1,-0.63294447,
Q9NRS6,342,1,-0.298296072,
Q9NRU3,951,1,-0.571487592,
Q9NRW1,208,1,-0.238184965,
Q9NRY4,1499,3,0.281297187,
Q9NRZ7,376,1,-0.313548143,
Q9NRZ9,838,2,0.172350297,
Q9NS39,739,1,-0.476386439,
Q9NS40,1196,1,-0.681392227,
Q9NS71,199,1,-0.234147652,
Q9NS73,344,2,0.393953928,
Q9NS84,486,2,0.330254099,
Q9NS85,328,1,-0.292015807,
Q9NS86,450,1,-0.346743829,
Q9NS87,1388,6,1.024237895,
Q9NSB8,354,1,-0.303679156,
Q9NSC2,1324,1,-0.738811792,
Q9NSC5,361,1,-0.306819288,
Q9NSE4,1012,1,-0.598851604,
Q9NSG2,853,2,0.165621442,
Q9NSI2,230,2,0.445093228,
Q9NSI6,2320,1,-1.185607776,
Q9NSN8,517,1,-0.376799382,
Q9NSV4,1193,3,0.418565832,
Q9NT68,2774,6,0.402491676,
Q9NTI5,1447,4,0.592305957,
Q9NTJ3,1288,12,1.762244111,
Q9NTJ4,1040,1,-0.611412133,
Q9NU02,776,1,-0.492984282,
Q9NU22,5596,8,-0.575748208,
Q9NU53,330,1,-0.292912988,
Q9NUA8,1239,4,0.685612749,
Q9NUQ3,528,6,1.410025593,
Q9NUQ8,709,3,0.63568356,
Q9NUT2,735,1,-0.474592078,
Q9NUU6,356,1,-0.304576337,
Q9NUU7,478,1,-0.359304359,
Q9NUV7,552,1,-0.392500044,
Q9NUZ1,547,1,-0.390257093,
Q9NV06,445,3,0.754111411,
Q9NV66,732,1,-0.473246307,
Q9NV70,894,5,1.06351997,
Q9NV72,531,1,-0.383079647,
Q9NV88,658,2,0.253096559,
Q9NVC6,651,2,0.256236692,
Q9NVE5,1235,1,-0.698887251,
Q9NVE7,773,2,0.20150867,
Q9NVF7,368,2,0.38318776,
Q9NVG8,400,4,1.061980049,
Q9NVH2,962,1,-0.576422086,
Q9NVI1,1328,2,-0.047458972,
Q9NVL8,296,1,-0.277660916,
Q9NVN8,582,1,-0.405957755,
Q9NVP1,670,1,-0.445433705,
Q9NVR0,708,2,0.230667042,
Q9NVU0,708,1,-0.462480138,
Q9NVU7,687,1,-0.453059741,
Q9NVV4,582,2,0.287189426,
Q9NW13,759,4,0.900936115,
Q9NW81,257,1,-0.260165892,
Q9NW82,654,1,-0.43825626,
Q9NWB7,429,1,-0.337323432,
Q9NWH9,1034,5,1.000717321,
Q9NWK9,470,2,0.337431545,
Q9NWL6,643,3,0.665290523,
Q9NWS1,579,1,-0.404611984,
Q9NWW7,574,1,-0.402369032,
Q9NWX5,421,1,-0.333734709,
Q9NX02,1062,5,0.988156792,
Q9NX05,1096,2,0.056613988,
Q9NX36,388,1,-0.318931228,
Q9NX65,697,1,-0.457545645,
Q9NX95,663,1,-0.442293573,
Q9NXG0,1405,7,1.170762539,
Q9NXL2,777,2,0.199714308,
Q9NXL6,827,3,0.582749899,
Q9NXR1,346,4,1.086203928,
Q9NY15,2570,4,0.088538998,
Q9NY33,737,4,0.910805103,
Q9NY47,1150,5,0.948680841,
Q9NY59,655,2,0.254442331,
Q9NY61,560,1,-0.396088767,
Q9NY74,926,2,0.132874347,
Q9NYC9,4486,11,0.240640807,
Q9NYF8,920,1,-0.557581292,
Q9NYH9,597,1,-0.41268661,
Q9NYI0,1048,5,0.994437056,
Q9NYJ8,693,1,-0.455751283,
Q9NYK1,1049,1,-0.615449446,
Q9NYQ6,3014,4,-0.110635115,
Q9NYQ7,3312,6,0.16115007,
Q9NYQ8,4349,3,-0.9971853,
Q9NYR9,191,2,0.462588251,
Q9NYU1,1516,3,0.273671151,
Q9NYU2,1555,3,0.256176127,
Q9NYV4,1490,1,-0.813277789,
Q9NYY8,710,2,0.229769861,
Q9NZ08,941,3,0.5316106,
Q9NZ09,502,2,0.323076653,
Q9NZ56,1722,3,0.181261539,
Q9NZC9,954,2,0.120313817,
Q9NZH5,202,1,-0.235493423,
Q9NZI8,577,2,0.289432378,
Q9NZJ4,4579,17,0.634239976,
Q9NZK5,511,1,-0.37410784,
Q9NZL6,768,1,-0.489395559,
Q9NZM1,2061,1,-1.069422877,
Q9NZM3,1697,7,1.039774158,
Q9NZM5,478,4,1.026990002,
Q9NZM6,624,1,-0.424798549,
Q9NZN3,535,2,0.308273172,
Q9NZN5,1544,7,1.108408481,
Q9NZN9,384,1,-0.317136866,
Q9NZQ8,1165,3,0.431126362,
Q9NZR2,4599,1,-2.207945175,
Q9P000,198,2,0.459448119,
Q9P0J1,537,3,0.712841099,
Q9P0K1,906,1,-0.551301027,
Q9P0K7,980,6,1.207262757,
Q9P0L2,795,2,0.191639682,
Q9P0U3,644,2,0.259376824,
Q9P0U4,656,1,-0.43915344,
Q9P0V3,963,3,0.521741612,
Q9P0V9,454,2,0.34460899,
Q9P0W2,317,1,-0.287081313,
Q9P0X4,2223,1,-1.142094513,
Q9P104,306,2,0.411000361,
Q9P107,970,1,-0.580010809,
Q9P1P5,351,1,-0.302333385,
Q9P1Q0,977,2,0.109996239,
Q9P1W3,806,1,-0.506441992,
Q9P1Y5,1249,2,-0.012020335,
Q9P1Z0,1013,1,-0.599300194,
Q9P1Z2,691,4,0.931440259,
Q9P1Z9,1646,8,1.196183659,
Q9P212,2302,5,0.431904762,
Q9P217,1185,2,0.016689447,
Q9P219,2028,8,1.024822146,
Q9P225,4427,9,0.066436942,
Q9P227,1491,1,-0.813726379,
Q9P241,1426,2,-0.091420826,
Q9P243,1243,1,-0.702475974,
Q9P246,746,1,-0.479526572,
Q9P253,973,2,0.1117906,
Q9P265,1576,1,-0.851856559,
Q9P266,1359,2,-0.061365273,
Q9P267,1494,2,-0.12192497,
Q9P270,581,3,0.693103124,
Q9P273,2699,7,0.590286632,
Q9P281,2608,2,-0.621654615,
Q9P2D1,2997,6,0.302456029,
Q9P2D3,2071,3,0.024703509,
Q9P2D7,4330,11,0.310620901,
Q9P2D8,2635,4,0.059380626,
Q9P2E2,1029,4,0.779816722,
Q9P2E3,1918,6,0.786485012,
Q9P2E9,1410,7,1.168519588,
Q9P2F5,926,2,0.132874347,
Q9P2G1,1089,2,0.05975412,
Q9P2G4,905,2,0.142294744,
Q9P2H0,1117,3,0.452658699,
Q9P2H3,777,3,0.605179416,
Q9P2H5,1018,1,-0.601543146,
Q9P2I0,782,2,0.197471357,
Q9P2J5,1176,4,0.713873941,
Q9P2K1,1620,6,0.920164935,
Q9P2K8,1649,5,0.724834258,
Q9P2L0,1181,1,-0.674663372,
Q9P2M7,1197,6,1.109918652,
Q9P2N2,729,1,-0.471900536,
Q9P2N4,1935,3,0.085711796,
Q9P2N5,1060,4,0.765910421,
Q9P2P1,1898,3,0.102309638,
Q9P2P5,1572,5,0.759375715,
Q9P2P6,4700,11,0.144642473,
Q9P2Q2,1039,3,0.487648746,
Q9P2R3,1169,2,0.023866893,
Q9P2R7,463,2,0.340571677,
Q9P2S6,941,1,-0.567001689,
Q9P2T0,379,1,-0.314893915,
Q9P2U8,582,1,-0.405957755,
Q9P2W1,217,1,-0.242222278,
Q9P2W9,335,1,-0.295155939,
Q9QC07,812,2,0.184013646,
Q9UBB4,475,3,0.740653701,
Q9UBB5,411,2,0.363898375,
Q9UBC2,864,1,-0.532460232,
Q9UBC5,1043,2,0.080389276,
Q9UBD0,423,1,-0.33463189,
Q9UBD5,711,2,0.229321271,
Q9UBF2,871,1,-0.535600365,
Q9UBF8,816,3,0.587684393,
Q9UBI6,72,1,-0.177176678,
Q9UBK8,725,4,0.916188187,
